ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
2,Hong Kong,Hong Kong Tennis Open,2024-12-30,ATP250,Outdoor,Hard,1st Round,3,Kecmanovic M.,Darderi L.,54.0,44.0,1021.0,1198.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.37,3.36,1.37,3.53,1.32,3.27
2,Hong Kong,Hong Kong Tennis Open,2024-12-30,ATP250,Outdoor,Hard,1st Round,3,Marozsan F.,Safiullin R.,58.0,60.0,935.0,923.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.44,1.61,2.63,1.61,2.54,1.53
2,Hong Kong,Hong Kong Tennis Open,2024-12-30,ATP250,Outdoor,Hard,1st Round,3,Sonego L.,Nakashima B.,53.0,38.0,1026.0,1335.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.6,1.55,2.6,1.59,2.43,1.54
2,Hong Kong,Hong Kong Tennis Open,2024-12-30,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Tien L.,49.0,122.0,1119.0,493.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.68,2.31,1.74,2.32,1.63,2.22
2,Hong Kong,Hong Kong Tennis Open,2024-12-31,ATP250,Outdoor,Hard,1st Round,3,Bergs Z.,Moro Canas A.,71.0,169.0,768.0,345.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.48,2.82,1.51,2.82,1.46,2.66
2,Hong Kong,Hong Kong Tennis Open,2024-12-31,ATP250,Outdoor,Hard,1st Round,3,Muller A.,Huesler M.A.,67.0,159.0,778.0,376.0,2.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.67,2.43,1.62,2.43,1.68,2.25,1.62
2,Hong Kong,Hong Kong Tennis Open,2024-12-31,ATP250,Outdoor,Hard,1st Round,3,Borges N.,Bu Y.,36.0,65.0,1355.0,784.0,3.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,2.2,1.74,2.2,1.82,2.07,1.73
2,Hong Kong,Hong Kong Tennis Open,2024-12-31,ATP250,Outdoor,Hard,1st Round,3,Munar J.,Davidovich Fokina A.,62.0,61.0,832.0,845.0,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,3.2,1.36,3.47,1.35,3.47,1.4,3.12,1.35
2,Hong Kong,Hong Kong Tennis Open,2024-12-31,ATP250,Outdoor,Hard,1st Round,3,Martinez P.,Passaro F.,43.0,108.0,1205.0,570.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.92,1.97,1.95,2.02,1.83,1.95
2,Hong Kong,Hong Kong Tennis Open,2024-12-31,ATP250,Outdoor,Hard,1st Round,3,Nishikori K.,Shapovalov D.,106.0,56.0,578.0,981.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.37,1.65,2.51,1.65,2.39,1.56
2,Hong Kong,Hong Kong Tennis Open,2024-12-31,ATP250,Outdoor,Hard,1st Round,3,Diallo G.,Carballes Baena R.,87.0,57.0,643.0,981.0,4.0,6.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.4,3.0,1.43,3.02,1.45,3.02,1.41,2.86
2,Hong Kong,Hong Kong Tennis Open,2024-12-31,ATP250,Outdoor,Hard,1st Round,3,Shang J.,Wong C.,50.0,170.0,1115.0,340.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.33,3.62,1.33,3.62,1.3,3.43
2,Hong Kong,Hong Kong Tennis Open,2025-01-01,ATP250,Outdoor,Hard,2nd Round,3,Muller A.,Kecmanovic M.,67.0,54.0,778.0,1021.0,5.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.4,2.84,1.49,3.0,1.49,2.83,1.42
2,Hong Kong,Hong Kong Tennis Open,2025-01-01,ATP250,Outdoor,Hard,2nd Round,3,Norrie C.,Sonego L.,49.0,53.0,1119.0,1026.0,6.0,2.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.57,2.38,1.72,2.26,1.72,2.42,1.6,2.32
2,Hong Kong,Hong Kong Tennis Open,2025-01-01,ATP250,Outdoor,Hard,2nd Round,3,Fils A.,Bergs Z.,20.0,71.0,2355.0,768.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.5,2.8,1.5,2.85,1.45,2.71
2,Hong Kong,Hong Kong Tennis Open,2025-01-01,ATP250,Outdoor,Hard,2nd Round,3,Nishikori K.,Khachanov K.,106.0,19.0,578.0,2410.0,4.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,2.2,1.67,2.21,1.75,2.21,1.76,2.16,1.67
2,Hong Kong,Hong Kong Tennis Open,2025-01-02,ATP250,Outdoor,Hard,2nd Round,3,Munar J.,Borges N.,62.0,36.0,832.0,1355.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.59,1.56,2.62,1.61,2.44,1.54
2,Hong Kong,Hong Kong Tennis Open,2025-01-02,ATP250,Outdoor,Hard,2nd Round,3,Musetti L.,Diallo G.,17.0,87.0,2600.0,643.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.78,2.16,1.78,2.35,1.64,2.23
2,Hong Kong,Hong Kong Tennis Open,2025-01-02,ATP250,Outdoor,Hard,2nd Round,3,Shang J.,Martinez P.,50.0,43.0,1115.0,1205.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.33,3.7,1.36,3.7,1.31,3.4
2,Hong Kong,Hong Kong Tennis Open,2025-01-02,ATP250,Outdoor,Hard,2nd Round,3,Marozsan F.,Rublev A.,58.0,8.0,935.0,3760.0,7.0,5.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,4.0,1.25,3.97,1.29,4.1,1.29,3.81,1.26
2,Hong Kong,Hong Kong Tennis Open,2025-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Muller A.,Fils A.,67.0,20.0,778.0,2355.0,3.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,4.0,1.25,3.61,1.34,4.01,1.34,3.61,1.28
2,Hong Kong,Hong Kong Tennis Open,2025-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Munar J.,Musetti L.,62.0,17.0,832.0,2600.0,2.0,6.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,3.5,1.3,3.49,1.35,3.5,1.36,3.3,1.32
2,Hong Kong,Hong Kong Tennis Open,2025-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Shang J.,Marozsan F.,50.0,58.0,1115.0,935.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.62,2.3,1.58,2.55,1.62,2.55,1.57,2.35
2,Hong Kong,Hong Kong Tennis Open,2025-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,Nishikori K.,Norrie C.,106.0,49.0,578.0,1119.0,6.0,3.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.73,2.1,1.73,2.24,1.73,2.25,1.7,2.13
2,Hong Kong,Hong Kong Tennis Open,2025-01-04,ATP250,Outdoor,Hard,Semifinals,3,Muller A.,Munar J.,67.0,62.0,778.0,832.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.8,2.08,1.84,2.1,1.84,1.99,1.79
2,Hong Kong,Hong Kong Tennis Open,2025-01-04,ATP250,Outdoor,Hard,Semifinals,3,Nishikori K.,Shang J.,106.0,50.0,578.0,1115.0,4.0,3.0,,,,,,,,,0.0,0.0,Retired,1.8,2.0,1.88,2.03,1.88,2.1,1.8,1.98
2,Hong Kong,Hong Kong Tennis Open,2025-01-05,ATP250,Outdoor,Hard,The Final,3,Muller A.,Nishikori K.,67.0,106.0,778.0,578.0,2.0,6.0,6.0,1.0,6.0,3.0,,,,,2.0,1.0,Completed,3.5,1.3,3.64,1.33,3.64,1.36,3.36,1.32
3,Adelaide,Adelaide International,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,Shapovalov D.,Zhang Zh.,58.0,47.0,981.0,1140.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.66,2.35,1.67,2.35,1.61,2.29
3,Adelaide,Adelaide International,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,Bautista Agut R.,68.0,51.0,775.0,1067.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.81,2.09,1.81,2.13,1.74,2.07
3,Adelaide,Adelaide International,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,O Connell C.,Rinderknech A.,64.0,60.0,795.0,927.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.63,2.42,1.63,2.42,1.61,2.29
3,Adelaide,Adelaide International,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,Kokkinakis T.,Nishioka Y.,77.0,63.0,716.0,807.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.38,1.68,2.3,1.7,2.4,1.62,2.27
3,Adelaide,Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,Tu L.,Duckworth J.,179.0,94.0,323.0,624.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.25,1.71,2.28,1.71,2.18,1.67
3,Adelaide,Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,Guinard M.,Safiullin R.,261.0,62.0,209.0,823.0,7.0,6.0,2.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,5.0,1.17,5.02,1.21,5.1,1.21,4.77,1.18
3,Adelaide,Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,Giron M.,Vukic A.,45.0,67.0,1150.0,778.0,6.0,2.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.8,1.99,1.9,2.02,1.9,1.96,1.83
3,Adelaide,Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,Kecmanovic M.,Bublik A.,55.0,33.0,1021.0,1420.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.67,2.33,1.73,2.41,1.62,2.28
3,Adelaide,Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,Cazaux A.,Walton A.,80.0,91.0,707.0,636.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.68,2.3,1.68,2.4,1.6,2.31
3,Adelaide,Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,Nakashima B.,Hanfmann Y.,37.0,98.0,1335.0,615.0,6.0,1.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.3,3.5,1.32,3.65,1.33,3.74,1.31,3.43
3,Adelaide,Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,Hijikata R.,Goffin D.,79.0,53.0,712.0,1029.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.25,1.71,2.44,1.71,2.25,1.63
3,Adelaide,Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,Etcheverry T.,Schoolkate T.,39.0,173.0,1315.0,336.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.38,3.26,1.38,3.5,1.32,3.35
3,Adelaide,Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Cazaux A.,29.0,80.0,1680.0,707.0,1.0,6.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,1.44,2.75,1.52,2.72,1.54,2.78,1.48,2.61
3,Adelaide,Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Giron M.,Shapovalov D.,45.0,58.0,1150.0,981.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.77,1.51,2.78,1.54,2.65,1.47
3,Adelaide,Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Kecmanovic M.,O Connell C.,55.0,64.0,1021.0,795.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.89,2.02,1.91,2.02,1.84,1.94
3,Adelaide,Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Hijikata R.,Nakashima B.,79.0,37.0,712.0,1335.0,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,3.0,1.4,3.18,1.41,3.2,1.41,2.99,1.38
3,Adelaide,Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Bonzi B.,Tu L.,70.0,179.0,762.0,323.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.5,2.8,1.5,2.8,1.46,2.68
3,Adelaide,Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Korda S.,Davidovich Fokina A.,22.0,68.0,1985.0,775.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.26,1.71,2.26,1.71,2.17,1.67
3,Adelaide,Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Paul T.,Guinard M.,12.0,261.0,3145.0,209.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.07,9.0,1.08,10.77,1.09,10.77,1.07,8.42
3,Adelaide,Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Kokkinakis T.,Etcheverry T.,77.0,39.0,716.0,1315.0,7.0,5.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.57,2.38,1.61,2.48,1.62,2.48,1.57,2.37
3,Adelaide,Adelaide International,2025-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Paul T.,Hijikata R.,12.0,79.0,3145.0,712.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.28,4.07,1.3,4.07,1.27,3.65
3,Adelaide,Adelaide International,2025-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Giron M.,29.0,45.0,1680.0,1150.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.66,2.37,1.66,2.37,1.61,2.27
3,Adelaide,Adelaide International,2025-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Kecmanovic M.,Bonzi B.,55.0,70.0,1021.0,762.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.63,2.44,1.67,2.44,1.63,2.26
3,Adelaide,Adelaide International,2025-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Korda S.,Kokkinakis T.,22.0,77.0,1985.0,716.0,,,,,,,,,,,,,Walkover,1.67,2.2,1.67,2.35,1.69,2.35,1.65,2.22
3,Adelaide,Adelaide International,2025-01-10,ATP250,Outdoor,Hard,Semifinals,3,Auger-Aliassime F.,Paul T.,29.0,12.0,1680.0,3145.0,7.0,6.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.2,1.67,2.27,1.71,2.3,1.71,2.2,1.66
3,Adelaide,Adelaide International,2025-01-10,ATP250,Outdoor,Hard,Semifinals,3,Korda S.,Kecmanovic M.,22.0,55.0,1985.0,1021.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.8,2.13,1.83,2.13,1.8,1.99
3,Adelaide,Adelaide International,2025-01-11,ATP250,Outdoor,Hard,The Final,3,Auger-Aliassime F.,Korda S.,29.0,22.0,1680.0,1985.0,6.0,3.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.1,1.73,2.19,1.76,2.19,1.76,2.1,1.72
4,Auckland,ASB Classic,2025-01-05,ATP250,Outdoor,Hard,1st Round,3,Borges N.,Darderi L.,36.0,44.0,1370.0,1198.0,5.0,7.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.36,3.2,1.4,3.15,1.47,3.2,1.39,2.96
4,Auckland,ASB Classic,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,Carballes Baena R.,Altmaier D.,59.0,93.0,981.0,625.0,6.0,3.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.3,3.5,,,1.31,3.6,1.29,3.44
4,Auckland,ASB Classic,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,Bergs Z.,Becroft I.,66.0,980.0,783.0,15.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.03,17.0,1.03,23.4,1.03,23.4,1.02,15.63
4,Auckland,ASB Classic,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,Michelsen A.,Nagal S.,41.0,96.0,1245.0,622.0,6.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.17,5.0,1.24,4.53,1.24,5.17,1.18,4.7
4,Auckland,ASB Classic,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,Navone M.,Mannarino A.,46.0,73.0,1148.0,744.0,7.0,6.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,2.63,1.5,2.5,1.59,2.72,1.59,2.53,1.51
4,Auckland,ASB Classic,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,Nardi L.,Cobolli F.,90.0,32.0,637.0,1512.0,6.0,2.0,1.0,1.0,,,,,,,1.0,0.0,Retired,2.75,1.44,2.71,1.52,2.81,1.53,2.65,1.47
4,Auckland,ASB Classic,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,Sonego L.,Diallo G.,54.0,87.0,1026.0,646.0,7.0,6.0,2.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,1.98,1.91,2.01,1.91,1.93,1.85
4,Auckland,ASB Classic,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,Diaz Acosta F.,Norrie C.,78.0,48.0,714.0,1124.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,4.5,1.2,4.29,1.26,5.36,1.26,4.4,1.2
4,Auckland,ASB Classic,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,Monfils G.,Martinez P.,52.0,43.0,1030.0,1220.0,1.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.25,4.0,1.28,3.99,1.29,4.01,1.27,3.72
4,Auckland,ASB Classic,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,Struff J.L.,Bu Y.,42.0,65.0,1225.0,784.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.71,2.25,1.8,2.25,1.71,2.11
4,Auckland,ASB Classic,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,Basavareddy N.,Comesana F.,133.0,85.0,453.0,661.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.28,4.03,1.28,4.36,1.22,4.12
4,Auckland,ASB Classic,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,Mensik J.,Carreno Busta P.,49.0,184.0,1122.0,317.0,6.0,0.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.25,4.0,,,1.33,4.01,1.25,3.73
4,Auckland,ASB Classic,2025-01-07,ATP250,Outdoor,Hard,2nd Round,3,Basavareddy N.,Tabilo A.,133.0,23.0,453.0,1943.0,6.0,4.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,2.0,1.82,2.11,1.91,2.11,1.81,1.97
4,Auckland,ASB Classic,2025-01-07,ATP250,Outdoor,Hard,2nd Round,3,Bergs Z.,Nardi L.,66.0,90.0,783.0,637.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.65,2.4,1.72,2.42,1.63,2.24
4,Auckland,ASB Classic,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Michelsen A.,Sonego L.,41.0,54.0,1245.0,1026.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.59,2.53,1.6,2.54,1.56,2.4
4,Auckland,ASB Classic,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Diaz Acosta F.,Baez S.,78.0,28.0,714.0,1690.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.84,2.08,1.84,2.08,1.78,2.01
4,Auckland,ASB Classic,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Carballes Baena R.,Cerundolo F.,59.0,31.0,981.0,1620.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.68,1.54,2.68,1.54,2.57,1.5
4,Auckland,ASB Classic,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Monfils G.,Struff J.L.,52.0,42.0,1030.0,1225.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.21,1.75,2.21,1.75,2.11,1.71
4,Auckland,ASB Classic,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Borges N.,Navone M.,36.0,46.0,1370.0,1148.0,4.0,6.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,3.0,1.47,2.89,1.41,2.95,1.41,2.95
4,Auckland,ASB Classic,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Mensik J.,Shelton B.,49.0,21.0,1122.0,2330.0,7.0,6.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,2.1,1.73,2.22,1.75,2.22,1.75,2.14,1.7
4,Auckland,ASB Classic,2025-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,Basavareddy N.,Michelsen A.,133.0,41.0,453.0,1245.0,2.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,2.5,1.53,2.63,1.55,2.63,1.7,2.41,1.55
4,Auckland,ASB Classic,2025-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Monfils G.,Diaz Acosta F.,52.0,78.0,1030.0,714.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.35,3.54,1.35,3.63,1.31,3.4
4,Auckland,ASB Classic,2025-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Bergs Z.,Carballes Baena R.,66.0,59.0,783.0,981.0,1.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.62,2.3,1.66,2.37,1.66,2.5,1.6,2.31
4,Auckland,ASB Classic,2025-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Borges N.,Mensik J.,36.0,49.0,1370.0,1122.0,6.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,2.75,1.44,2.93,1.47,2.93,1.47,2.78,1.42
4,Auckland,ASB Classic,2025-01-10,ATP250,Outdoor,Hard,Semifinals,3,Monfils G.,Basavareddy N.,52.0,133.0,1030.0,453.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.71,2.27,1.76,2.27,1.68,2.15
4,Auckland,ASB Classic,2025-01-10,ATP250,Outdoor,Hard,Semifinals,3,Bergs Z.,Borges N.,66.0,36.0,783.0,1370.0,6.0,2.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.91,1.91,1.92,1.99,2.03,1.99,1.9,1.89
4,Auckland,ASB Classic,2025-01-11,ATP250,Outdoor,Hard,The Final,3,Monfils G.,Bergs Z.,52.0,66.0,1030.0,783.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.62,2.45,1.62,2.5,1.57,2.37
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Gaston H.,Jasika O.,81.0,179.0,703.0,323.0,6.0,2.0,3.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.36,3.2,1.38,3.31,1.38,3.31,1.36,3.11
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Fils A.,Virtanen O.,21.0,93.0,2280.0,627.0,3.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.13,6.0,1.13,7.31,1.14,7.31,1.12,6.15
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Nishikori K.,Monteiro T.,76.0,105.0,743.0,566.0,4.0,6.0,6.0,7.0,7.0,5.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,1.2,4.5,1.22,4.82,1.25,4.82,1.21,4.41
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Ruud C.,Munar J.,6.0,62.0,4210.0,922.0,6.0,3.0,1.0,6.0,7.0,5.0,2.0,6.0,6.0,1.0,3.0,2.0,Completed,1.17,5.0,1.18,5.66,1.18,5.66,1.17,5.12
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Habib H.,Bu Y.,219.0,67.0,264.0,784.0,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,3.2,1.36,3.39,1.37,3.39,1.38,3.16,1.36
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Lehecka J.,Tu L.,29.0,168.0,1660.0,342.0,6.0,1.0,3.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.07,9.0,1.11,8.2,1.12,9.0,1.09,7.54
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Machac T.,Nagal S.,25.0,91.0,1805.0,635.0,6.0,3.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,1.04,13.0,1.06,12.67,1.07,13.0,1.05,10.52
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Martinez P.,Darderi L.,44.0,45.0,1220.0,1198.0,6.0,3.0,4.0,1.0,,,,,,,1.0,0.0,Retired,1.62,2.3,1.63,2.45,1.63,2.45,1.61,2.32
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Humbert U.,Gigante M.,14.0,145.0,2765.0,403.0,7.0,6.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.08,8.0,1.11,8.5,1.11,8.5,1.09,7.38
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Opelka R.,Onclin G.,170.0,239.0,341.0,242.0,3.0,6.0,7.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.29,3.75,1.33,3.68,1.33,3.75,1.29,3.59
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Halys Q.,Walton A.,74.0,90.0,756.0,636.0,4.0,6.0,4.0,6.0,6.0,4.0,7.0,6.0,7.0,5.0,3.0,2.0,Completed,2.0,1.8,2.01,1.9,2.01,1.91,1.94,1.87
5,Melbourne,Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Pouille L.,2.0,103.0,7635.0,575.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,19.0,1.03,20.73,1.04,20.73,1.02,14.24
